TIPO;NOME;DIRETORIA;DEPENDENCIA ADMINISTRATIVA;CEU;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;SITUACAO;DISTRITO;LATITUDE;LONGITUDE;CIDADE;ESTADO;DDD;EMAIL;COMPLEMENTO
0;MARIA OLYMPIA RAMOS FABBRI PROFA EM;SAO CARLOS;MUNICIPAL;;RUA BROTAS;7;P  P  EMYGDIO LUCATO;13580000;33441180;33441305;;RIBEIRAO BONITO;;;RIBEIRAO BONITO;SP;16;MARIA_OLYMPIA@HOTMAIL.COM;RUA
0;JOSE BENEDITO DE SALLES BAYEUX EMEF;BRAGANCA PAULISTA;MUNICIPAL;;RUA PEDRO NASSIF;75;JARDIM BELA VISTA;12980000;48889216;NULL;;JOANOPOLIS;;;JOANOPOLIS;SP;11;ESCOLABAYEUX@GMAIL.COM;RUA
0;OLGA ASSIS PROFA EMEI;BRAGANCA PAULISTA;MUNICIPAL;;RUA ESTER MIORIM STELLA;300;VILA SANTO ANTONIO;13260000;40147004;NULL;;MORUNGABA;;;MORUNGABA;SP;11;NULL;RUA
0;REGINA ESTELA DE SOUZA OLIVEIRA PROFA EMEI;BRAGANCA PAULISTA;MUNICIPAL;;RUA PRINCESA ISABEL;161;SAO BENEDITO;13260000;40146765;40147248;;MORUNGABA;;;MORUNGABA;SP;11;NULL;RUA
0;JOSE DE SOUZA CHARRUA VEREADOR EMEF;JUNDIAI;MUNICIPAL;;CASA BRANCA ;3288;VILA CONSTANCA (BOTUJURU);13238450;40391315;NULL;;CAMPO LIMPO PAULISTA;;;CAMPO LIMPO PAULISTA;SP;11;GESTORES.CHARRUA@HOTMAIL.COM;AVENIDA
0;KOEI ARAKAKI EMEF;FERNANDOPOLIS;MUNICIPAL;;AVENIDA RUBENS PADILHA MEATTO;783;JARDIM PARAISO;15600000;34425073;NULL;;FERNANDOPOLIS;;;FERNANDOPOLIS;SP;17;KARINA.RODRIGUES@FERNANDOPOLIS.SP.GOV.BR;RUA
0;JOSE GASPAR RUAS EMEF;FERNANDOPOLIS;MUNICIPAL;;RUA ADELPHO QUAIOTTI;476;JARDIM ROSA AMARELA;15600000;34423273;NULL;;FERNANDOPOLIS;;;FERNANDOPOLIS;SP;17;SIMONE.VIANA@FERNANDOPOLIS.SP.GOV.BR;RUA
0;OSWALDO DE OLIVEIRA PROF EM;SOROCABA;MUNICIPAL;;RUA FLOR DO CARVALHO;929;EDEN;18103125;32254451;NULL;;SOROCABA;;;SOROCABA;SP;15;OSWALDODEOLIVEIRA@SOROCABA.SP.GOV.BR;RUA
0;ALZIRA CARDOSO PROFA EMEF;BAURU;MUNICIPAL;;OROZIMBO FLORENCIO FIGUEREDO ;abr/45;JARDIM CHAPADAO;17026793;32396980;NULL;;BAURU;;;BAURU;SP;14;EDUCACAO@BAURU.SP.GOV.BR;RUA
0;MARIA HELENA MESSIAS EMEF;JUNDIAI;MUNICIPAL;;AVENIDA JOSE;390;MARACANA;13240000;40164052;NULL;;JARINU;;;JARINU;SP;11;EMEFMHM@JARINU.SP.GOV.BR;ES CTE BARROS
0;MARIA ELENA PEREIRA BERTOLINI EMEF COHAB;JAU;MUNICIPAL;;PRACA MARIA BRIGIDA SEROTINI PEREIRA;O 975;NUCLEO HABITACIONAL MARIA ELENA PEREIRA BERTOLINI;17280000;32846399;32847161;;PEDERNEIRAS;;;PEDERNEIRAS;SP;14;ELAINEMFB@YAHOO.COM.BR;OESTE
0;ARIANE NOGUEIRA DIAS CRECHE;MARILIA;MUNICIPAL;;AVENIDA JOSE XAVIER DIAS;70;CENTRO;17430000;34731222;NULL;;ALVINLANDIA;;;ALVINLANDIA;SP;14;EMEFALVIN@TERRA.COM.BR;AVENIDA
0;ARTHUZINA DE OLIVEIRA D'INCAO PROFA EMEF ;SANTO ANASTACIO;MUNICIPAL;;RUA ALFREDO MARCONDES CABRAL;444;SANTA FILOMENA;19400000;32716189;NULL;;PRESIDENTE VENCESLAU;;;PRESIDENTE VENCESLAU;SP;18;EMEFARTHUZINA@MAIL.PRESIDENTEVENCESLAU.SP.GOV.BR;AVENIDA
0;ENEY DE OLIVEIRA MORAES CAMPOS PROFA EMEF;ITU;MUNICIPAL;;RUA ORLANDO MACIEL DE LIMA;101;PARQUE RESIDENCIAL NOVO MUNDO;18550000;32631202;32632895;;BOITUVA;;;BOITUVA;SP;15;EMEFENEYDEOLIVEIRA@BOITUVA.SP.GO.BR ;RUA
0;JOSE CAMPOS DE ARRUDA BOTELHO CORONEL EMEF;ITU;MUNICIPAL;;RUA SAO JOAO;126;CENTRO;18550000;32631599;33634907;;BOITUVA;;;BOITUVA;SP;15;EMEFCELARRUDABOTELHO@BOITUVA.SP.GOV.BR;NULL
0;JOSE PERASSOLI PREFEITO EMEIEF;JAU;MUNICIPAL;;RUA JOAO ORTIGOSA;200;COHAB;17350000;36441877;36444878;;IGARACU DO TIETE;;;IGARACU DO TIETE;SP;14;EMJOSEPERASSOLI@GMAIL.COM;RUA
0;MARIA DE LOURDES TORRES SARDENBERG CENTRO ED INFANTIL;BOTUCATU;MUNICIPAL;;MIRABEAU CAMARGO PACHECO ;1931;PARQUE SANTA INES;18601420;38113121;NULL;;BOTUCATU;;;BOTUCATU;SP;14;MARIA.DONATO@EDUCATU.COM.BR;PREDIO
0;SANTO CALORI CEI;BOTUCATU;MUNICIPAL;;JOAO BAPTISTA CARNIETTO ;504;JARDIM ITAMARATI;18608010;38113104;997794347;;BOTUCATU;;;BOTUCATU;SP;14;NICI.GRIZZO@EDUCATU.COM.BR;PREDIO
0;SUELI DA SILVA PAULA EMEF;VOTORANTIM;MUNICIPAL;;LAILA GALLEP SACKER ;25;BARRA FUNDA;18114360;32437575;NULL;;VOTORANTIM;;;VOTORANTIM;SP;15;SUELIDASILVAPAULA@GMAIL.COM;RUA
0;MARIA LUIZA JACOWICZ PROFESSORA EMEF;VOTORANTIM;MUNICIPAL;;RUA PASCHOAL GERONIMO FORNAZARI;465;BAIRRO FORNAZARI;18114390;32432664;NULL;;VOTORANTIM;;;VOTORANTIM;SP;15;EMEFJACOWICZ@GMAIL.COM;RUA
0;MARIA DO ROSARIO ARCURI OLIVEIRA CAMPOS EMEF;VOTORANTIM;MUNICIPAL;;RUA PEDRO NUNES ;271;JARDIM SERRANO II;18117121;32421458;NULL;;VOTORANTIM;;;VOTORANTIM;SP;15;EMEFMARIADOROSARIO@GMAIL.COM;RUA
0;JOSEFINA ZILIA DE CARVALHO PROFA EM ;SOROCABA;MUNICIPAL;;RUA NHONHO NEVES;151;JARDIM GUADALAJARA;18045540;32177291;NULL;;SOROCABA;;;SOROCABA;SP;15;JOSEFINAZILIA@SOROCABA.SP.GOV.BR;RUA
0;BENEDITO JOSE NUNES PROF EM;SOROCABA;MUNICIPAL;;RUA PADRE DOMENICO TRIVI;129;PARQUE ESMERALDA;18055745;33212880;NULL;;SOROCABA;;;SOROCABA;SP;15;BENEDICTOJOSENUNES@SOROCABA.SP.GOV.BR;RUA
0;ELIETE AP SANFINS FUSUSSI PROFESSORA EMEB;JUNDIAI;MUNICIPAL;;AVENIDA URBANO BEZANA ;SN;NUCLEO RESIDENCIAL PORTO SEGURO;13255650;45340670;NULL;;ITATIBA;;;ITATIBA;SP;11;EMEBELIETE@HOTMAIL.COM;AVENIDA
0;MANOEL JOAQUIM DE ARAUJO CAMPOS CEL EMEB;JUNDIAI;MUNICIPAL;;PAULO SAO;71;VILA BRASILEIRA;13256430;44871971;45340959;;ITATIBA;;;ITATIBA;SP;11;ARAUJO-CAMPOS@HOTMAIL.COM;RUA
0;SONIA RITA PENTEADO AGUIAR SANTOS EMEB;JUNDIAI;MUNICIPAL;;EDSON JOSE ZAMBONI ;80;JARDIM LUCIA;13253354;45246018;NULL;;ITATIBA;;;ITATIBA;SP;11;ESCOLASONIARITA@GMAIL.COM;RUA
0;SANDOVAL JOSE DE ALMEIDA DOUTOR EMEF;SERTAOZINHO;MUNICIPAL;;RUA BENJAMIN CONSTANT;113;CENTRO;14740000;33921007;NULL;;VIRADOURO;;;VIRADOURO;SP;17;ESCOLASANDOVAL1007@GMAIL.COM;RUA
0;SEBASTIAO FERNANDES BALIEIRO EMEF;SERTAOZINHO;MUNICIPAL;;RUA OSCAR DOS SANTOS;500;JARDIM BRICIA;14740000;33928822;NULL;;VIRADOURO;;;VIRADOURO;SP;17;E228597M@GMAIL.COM;RUA
0;JOAO RODRIGUES PROF EMEFEI;SANTO ANASTACIO;MUNICIPAL;;RUA KAKUISHI OKADA;286;JARDIM ELDORADO;19400000;32716188;32721258;;PRESIDENTE VENCESLAU;;;PRESIDENTE VENCESLAU;SP;18;EMEFEIJOAORODRIGUES@HOTMAIL.COM;AVENIDA
0;SATURNINO LIMA ARAUJO EM;ITAPEVA;MUNICIPAL;;RUA ARTHUR DO AMARAL CAMARGO;660;VILA SAO FRANCISCO;18408430;35212633;NULL;;ITAPEVA;;;ITAPEVA;SP;15;EMSATURNINO@ITAPEVA.SP.GOV.BR;RUA
0;FLORESTAN FERNANDES PROF EMEB;FRANCA;MUNICIPAL;;RAQUEL JACINTHO MESQUITA ;SN;RESIDENCIAL JARDIM VERA CRUZ;14407484;37032247;37035191;;FRANCA;;;FRANCA;SP;16;FLORESTANFERNANDES@FRANCA.SP.GOV.BR;RUA
0;PAULO FREIRE PROF EMEB;FRANCA;MUNICIPAL;;RUA JOAQUIM EMERENCIANO;1102;JARDIM AVIACAO;14404282;37018713;NULL;;FRANCA;;;FRANCA;SP;16;PAULOFREIRE@FRANCA.SP.GOV.BR;RUA
0;NOVA PEDREGULHO EMEB;FRANCA;MUNICIPAL;;RUA ANTONIO LUIZ FERREIRA;SN;NOVA PEDREGULHO;14470000;31711710;31711782;;PEDREGULHO;;;PEDREGULHO;SP;16;EDUCACAO@PEDREGULHO.SP.GOV.BR;PRACA
0;ANA SOUTO TREVISAN CENTRO DE EDUCACAO INFANTIL - DONA NICA;BIRIGUI;MUNICIPAL;;EDUARDO IBANHEZ ;366;JARDIM COSTA RICA;16202023;36449300;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIANA@BIRIGUI.SP.GOV.BR;RUA
0;FATIMA HAMUD NAKAD CEI;BIRIGUI;MUNICIPAL;;GINO TREVISAN ;229;NOVO JARDIM TOSELAR;16204166;36427399;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIFATIMA@BIRIGUI.SP.GOV.BR;RUA
0;ROTARY CENTRO DE EDUCACAO INFANTIL;BIRIGUI;MUNICIPAL;;RUA GERONIMO DE SOUZA SANTOS;20;VILA TRONCOSO;16203002;36341232;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIROTARY@BIRIGUI.SP.GOV.BR;RUA
0;BELLA CLARK SOARES CENTRO DE EDUCACAO INFANTIL;BIRIGUI;MUNICIPAL;;FIORAVANTE ZIN ;100;JARDIM POPI;16201032;36448277;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIBELLA@BIRIGUI.SP.GOV.BR;RUA
0;DIONISIA MIRAGAIA CARMINE - DONA DIUNA CEI;BIRIGUI;MUNICIPAL;;CANADA ;301;VILA BANDEIRANTES;16203089;36429855;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIDIONISIA@BIRIGUI.SP.GOV.BR;RUA
0;ENRIQUETA TERENCE DONA CENTRO DE EDUCACAO INFANTIL;BIRIGUI;MUNICIPAL;;STELA AFFINI GAJARDONI PROFESSORA;1312;VILA ISABEL MARIN;16204018;36444200;NULL;;BIRIGUI;;;BIRIGUI;SP;18;CEIENRIQUETA@BIRIGUI.SP.GOV.BR;RUA
0;NOSSA SENHORA DE FATIMA CASA DE APOIO A CRIANCA;BIRIGUI;MUNICIPAL;;RUA JOSE BATISTA BORGES;281;COHAB II;15290000;36913784;NULL;;BURITAMA;;;BURITAMA;SP;18;CASTIONIE@HOTMAIL.COM;PRACA
0;MARIA AREIAS NASCIMENTO CRECHE MUNICIPAL;BIRIGUI;MUNICIPAL;;CASTRO ALVES;260;JURITIS;16280000;36471134;36481101;;GLICERIO;;;GLICERIO;SP;18;EMEIFJURITIS@HOTMAIL.COM;RUA
0;HERMINIA RODRIGUES MAFRA PROFA EM;SAO JOSE DO RIO PRETO;MUNICIPAL;;RUA SANTOS MAZZI;69;SAO MIGUEL;15890000;38261922;NULL;;UCHOA;;;UCHOA;SP;17;HERMINIAMAFRA@UCHOANET.COM.BR;AVENIDA
0;JOAO RAMALHO CRECHE MUNICIPAL DE;TUPA;MUNICIPAL;;RUA JOSE MARIA MATHIAS;361;CENTRO;19680000;39981181;39981229;;JOAO RAMALHO;;;JOAO RAMALHO;SP;18;CRECHE@JOAORAMALHO.SP.GOV.BR;AVENIDA
0;A SEMENTE CRECHE MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA FABIO DAL FABRO;425;VILA ALEGRETE;19500000;32752333;NULL;;MARTINOPOLIS;;;MARTINOPOLIS;SP;18;EDUCACAO@MARTINOPOLIS.SP.GOV.BR;RUA
0;ANTONIA DE CARVALHO BAPTISTA CRECHE MUNICIPAL;TUPA;MUNICIPAL;;RUA LIRIO DO PRADO;369;PARQUE MARIA ADELINA;19600000;32654988;NULL;;RANCHARIA;;;RANCHARIA;SP;18;UEIANTONIA@HOTMAIL.COM;RUA
0;ANTONIETA CHAVES CINTRA GORDINHO EMEF;SAO ROQUE;MUNICIPAL;;RUA BENTO VIEIRA;70;CINTRA GORDINHO;18147000;41362544;NULL;;ARACARIGUAMA;;;ARACARIGUAMA;SP;11;EMEIFCINTRAGORDINHO@ARACARIGUAMA.SP.GOV.BR;RUA
0;ANDREIA MORATO MARANGAO CRECHE;MARILIA;MUNICIPAL;;RUA LUDOVICO A FERRARI;170;JARDIM SOL NASCENTE;17400000;34061104;NULL;;GARCA;;;GARCA;SP;14;DANIELA.THEODORO@HOTMAIL.COM;AVENIDA
0;INEZ MARANGAO CRECHE;MARILIA;MUNICIPAL;;RUA JOSE BRUNO DA SILVA;135;JARDIM SAO LUCAS;17400000;34063122;NULL;;GARCA;;;GARCA;SP;14;FRANCINE.FSG@GMAIL.COM;AVENIDA
0;REMO CASARSA NUCLEO DE PROMOCAO SOCIAL;MARILIA;MUNICIPAL;;AVENIDA FAUSTINA;820;LABIENOPOLIS;17400000;34061896;NULL;;GARCA;;;GARCA;SP;14;SANDRACMEIRELLES@MSN.COM;AVENIDA
0;CANDIDA SOARES DE SOUZA NUCLEO DE PROMOCAO SOCIAL;MARILIA;MUNICIPAL;;RUA MANOEL DA COSTA;20;DISTRITO DE JAFA;17400000;34063179;NULL;;GARCA;;;GARCA;SP;14;EDNA_ZANARDE@HOTMAIL.COM;AVENIDA
0;ARISTILIA DAUN KEMP CRECHE;MARILIA;MUNICIPAL;;RUA EVARISTO R CARVALHO;248;CENTRO;17420000;34741166;34741489;;LUPERCIO;;;LUPERCIO;SP;14;ESCOLA@LUPERCIO.SP.GOV.BR;RUA
0;MARIA VECCHIO MAZETTI EMEI CRECHE;MARILIA;MUNICIPAL;;RUA PEDRO PORFIRIO FRANCO;188;SANTA TEREZINHA;17420000;34741189;34741466;;LUPERCIO;;;LUPERCIO;SP;14;EMEICRECHEMVMAZETTI@BOL.COM.BR;RUA
0;AUREA MONTEZZO BEISSMANN PROFA EMEB;PIRACICABA;MUNICIPAL;;RUA QUERUBIM FERREIRA DE ALMEIDA;251;JARDIM VISTA ALEGRE;13515000;31869024;NULL;;CHARQUEADA;;;CHARQUEADA;SP;19;EMEBAUREA@CHARQUEADA.SP.GOV.BR;AVENIDA
0;ALBERTO THOMAZI PROF ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RUA BATATAIS;381;GUAMIUM;13413015;34210166;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.ALBERTOTHOMAZI@PIRACICABA.SP.GOV.BR;RUA
0;THALES CASTANHO DE ANDRADE PROF EM;PIRACICABA;MUNICIPAL;;RUA LUIS PEREIRA LEITE;2351;JARDIM ORIENTE;13426142;34266832;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.THALESANDRADE@PIRACICABA.SP.GOV.BR;AVENIDA
0;FRANCISCO DE ALMEIDA KRONKA PROF ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RUA CANDIDO MOTA;299;ELDORADO ;13421574;34241913;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.FRANCISCOKRONKA@PIRACICABA.SP.GOV.BR;RUA
0;MARIA BENEDICTA PEREIRA PENEZZI ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RUA MOACIR CORREA;130;LOTEAMENTO PARQUE CAMPESTRE;13401833;34119766;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.MARIAPENEZI@PIRACICABA.SP.GOV.BR;RUA
0;MANOEL RODRIGUES LOURENCO PROF ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RODOVIA LUIZ DIAS GONZAGA;SN;PAU QUEIMADO;13404752;34223548;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.MANOELLOURENCO@PIRACICABA.SP.GOV.BR;KM 5
0;LEANDRO JOSE SOARES EMEIF;SAO ROQUE;MUNICIPAL;;FAZENDA BUTANTA;SN;CENTRO;18147000;41368903;NULL;;ARACARIGUAMA;;;ARACARIGUAMA;SP;11;NULL;RUA
0;MANOEL AMARO DE ANDRADE EMEIEF;SAO ROQUE;MUNICIPAL;;ESTRADA ARACARIGUAMA SAO ROQUE;SN;BAIRRO DO IBATE;18147000;41360320;NULL;;ARACARIGUAMA;;;ARACARIGUAMA;SP;11;EMEIFMANOELAMARODEANDRADE@ARACARIGUAMA.SP.GOV.BR;RUA
0;BAIRRO RIO ACIMA EMEIEF R;SAO ROQUE;MUNICIPAL;;RUA AMELIO MARTINS ;SN;BAIRRO RIO ACIMA;18147000;41360347;NULL;;ARACARIGUAMA;;;ARACARIGUAMA;SP;11;NULL;RUA
0;RADA SMAILI EMEIF;SAO ROQUE;MUNICIPAL;;PEDREIRA SANTA RITA;SN;LAGOA;18147000;41368903;NULL;;ARACARIGUAMA;;;ARACARIGUAMA;SP;11;EMEIFRADASMAILI@ARACARIGUAMA.SP.GOV.BR;RUA
0;ALAYDE TORTORELLA FARIA MOTTA PROFA ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA ANTONIO MARCHIOLI;282;JARDIM PLANALTO;19045380;32223486;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;ATFMOTTA@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;CARLOS CASTILHO CABRAL DEPUTADO ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA MARIA LORENCETE COLNAGO;305;JARDIM REGINA;19024200;32210746;32210828;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;CCCABRAL@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;CARMEN PEREIRA DELFIM PROFA ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;AFONSO FLORES ;435;VILA FLORES;19041150;32210846;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;CPDELFIN@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;DOMINGOS FERREIRA MEDEIROS ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;ARLINDO FANTINI ;91;JARDIM GUANABARA;19033250;39050283;39051849;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;DFMEDEIROS@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;EMILIO BECKER PADRE ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;ANTONIO LOPES DE AZEVEDO ;582;VILA MARCONDES;19031100;32210837;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;EBECKER@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;JOAO FRANCO DE GODOY DOUTOR ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA FRANCISCO MORATO DE OLIVEIRA;365;JARDIM PAULISTA;19023080;32226511;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;JFGODOY@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;MARIA DO SOCORRO BRITO DE ALMEIDA PROFA ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;FLORES ;166;CECAP;19065510;39061699;39061862;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;MSBALMEIDA@PRESIDENTEPRUDENTE.SP.GOV.BR;AVENIDA
0;OCYR AZEVEDO PROFESSOR ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;INDUSTRIAS ;295;JARDIM ELDORADO;19026130;32222997;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;OAZEVEDO@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;PEDRO FURQUIM DOUTOR ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;AVENIDA DOUTOR IBRAIN NOBRE;1635;PARQUE FURQUIM;19030260;32223933;NULL;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;PFURQUIM@PRESIDENTEPRUDENTE.SP.GOV.BR;AVENIDA
0;ROSY ODETTY RORIZ BRANDAO PROFESSORA ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA JOSE ALFARO;1069;PARQUE SAO MATHEUS;19025210;32231097;32235623;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;RORBRANDAO@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;RUI CARLOS VIEIRA BERBET ESCOLA MUNICIPAL;PRESIDENTE PRUDENTE;MUNICIPAL;;RUA GUERINO BERGAMASSO;395;BRASIL NOVO;19034520;39050277;39051827;;PRESIDENTE PRUDENTE;;;PRESIDENTE PRUDENTE;SP;18;RCVBERBERT@PRESIDENTEPRUDENTE.SP.GOV.BR;RUA
0;GENY MARTINS COSTACURTA PROFESSORA EMEF;SERTAOZINHO;MUNICIPAL;;RUA NICOLAU GIUDICE;333;COHAB ELZA PRINCIVALLE S REIS;14680000;36634713;36634821;;JARDINOPOLIS;;;JARDINOPOLIS;SP;16;ESCOLAGENY@JARDINOPOLIS.SP.GOV.BR;RUA
0;GISBERTO PUGLIESI PADRE EMEI;SERTAOZINHO;MUNICIPAL;;RUA DR WELSON VIEIRA DE CASTRO;102;VILA REIS;14680000;36902973;36902983;;JARDINOPOLIS;;;JARDINOPOLIS;SP;16;GIBRIM@JARDINOPOLIS.SP.GOV.BR;RUA
0;CRISTINA DOMINGUES DE SOUZA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;ESTRADA MUNICIPAL DO VERAVA ;SN;DOMINGUES;18150000;996321248;NULL;;IBIUNA;;;IBIUNA;SP;15;EDUCACAOIBIUNA@GMAIL.COM;KM 10
0;BAIRRO TIBURCIO ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;ESTRADA MUNICIPAL DO VERAVA ;SN;TIBURCIO;18150000;32489900;996321248;;IBIUNA;;;IBIUNA;SP;15;EDUCACAOIBIUNA@GMAIL.COM;KM13
0;BAIRRO SARA SARA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;ESTRADA MUNICIPAL BAIRRO VERAVA;SN;SARA SARA;18150000;32481574;970985969;;IBIUNA;;;IBIUNA;SP;15;MANU.7@TERRA.COM.BR;KM05
0;SANTINO FRANCISCO VIEIRA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;RODOVIA JULIO DAL FABRO ;SN;SALTINHO;18150000;33498003;997855408;;IBIUNA;;;IBIUNA;SP;15;TIAONATRILHA@HOTMAIL.COM;KM 18
0;EM BAIRRO SAMANO JOSE GABRIEL PINTO;SAO ROQUE;MUNICIPAL;;BAIRRO SAMANO;SN;SAMANO;18150000;32489900;997686218;;IBIUNA;;;IBIUNA;SP;15;C-VIEIRA-ARANHA@BOL.COM.BR;RUA
0;MARIA DURCE SALVADEO ROMANIUC PROFESSORA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;RODOVIA JULIO DAL FABRO KM 20;SN;SALTO;18150000;32940221;997686218;;IBIUNA;;;IBIUNA;SP;15;C-VIEIRA-ARANHA@BOL.COM.BR;RUA
0;REBECA MONCHATI VIEIRA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;BAIRRO LAGEADO;SN;LAGEADO;18150000;32489900;997855408;;IBIUNA;;;IBIUNA;SP;15;TIAONATRILHA@HOTMAIL.COM;RUA
0;JOAO JOSE DA SILVA ESCOLA MUNICIPAL;SAO ROQUE;MUNICIPAL;;BAIRRO MURUNDU;SN;MURUNDU;18150000;32489900;997391222;;IBIUNA;;;IBIUNA;SP;15;MAJRODRIGUES04@BOL.COM.BR;RUA
0;ARLINDO BOEMER GUEDES DE AZEVEDO EMEI;BAURU;MUNICIPAL;;CARTAGO ;Q 6;PARQUE SANTA EDWIGES;17067590;32182491;NULL;;BAURU;;;BAURU;SP;14;EMEIARLINDOAZEVEDO@BAURU.SP.GOV.BR;ALAMEDA
0;ETELVINA DE ARAUJO ALMEIDA PROFA EMEI;BAURU;MUNICIPAL;;JULIO SIMOES ;fev/45;VILA GARCIA;17021740;32398491;NULL;;BAURU;;;BAURU;SP;14;EMEIIETELVINAALMEIDA@BAURU.SP.GOV.BR;RUA
0;MARIA DE LOURDES FERREIRA DONA EM;JACAREI;MUNICIPAL;;AGA;25;VILA ARUJA;7406365;46529253;NULL;;ARUJA;;;ARUJA;SP;11;EM.MARIADELOURDES@ARUJA.SP.GOV.BR;
0;HELENA RODRIGUES PROFESSORA EMEF;VOTORANTIM;MUNICIPAL;;RUA ADONIDAS TELLES MENDES MARTINS;35;JARDIM MARIA DA GLORIA;18190000;32811832;32812788;;ARACOIABA DA SERRA;;;ARACOIABA DA SERRA;SP;15;EMEFHELENA@GMAIL.COM;ESTRADA
0;FRANCISCO PONZIO SOBRINHO EMEF;CAMPINAS OESTE;MUNICIPAL;;DA  ABOLICAO;3282;VILA JOAQUIM INACIO;13045750;32760177;NULL;;CAMPINAS OESTE;;;CAMPINAS;SP;19;EMEF.PONZIOSOBRINHO@CAMPINAS.SP.GOV.BR;
0;PARQUE DAS AMERICAS EMEI;SAO JOSE DO RIO PRETO;MUNICIPAL;;RUA MARIA ROSA NASCIMENTO;15;SEBASTIAO CORREA DA  CUNHA;15440000;32612592;NULL;;NOVA GRANADA;;;NOVA GRANADA;SP;17;NULL;AVENIDA
0;FRANCISCO JOSE GAISSNER PADRE CRECHE;VOTUPORANGA;MUNICIPAL;;RUA ANTONIO CARLOS NOGUEIRA;1755;NOSSO TETO;15490000;38027040;38029203;;PAULO DE FARIA;;;PAULO DE FARIA;SP;17;CRECHEMUNICIPAL@PAULOFARIA.SP.GOV.BR;AVENIDA
0;ELVIRA ARRUDA DE SOUZA PROFESSORA EMEF;SERTAOZINHO;MUNICIPAL;;RUA PEDRO CANESIN;621;ALVORADA;14166170;39420514;39423751;;SERTAOZINHO;;;SERTAOZINHO;SP;16;ELVIRAARRUDA@SERTAOZINHO.SP.GOV.BR;RUA
0;LEONTINA PEREIRA TANGERINO RICCI EMEI;LINS;MUNICIPAL;;RUA SANTA TEREZINHA;633;CENTRO;16570000;35861193;NULL;;GUARANTA;;;GUARANTA;SP;14;PMGTA@TERRA.COM.BR;AVENIDA
