TIPO	NOME	DIRETORIA	DEPENDENCIA ADMINISTRATIVA	CEU	ENDERECO	NUMERO	BAIRRO	CEP	TEL1	TEL2	SITUACAO	DISTRITO	LATITUDE	LONGITUDE	CIDADE	ESTADO	DDD	EMAIL	COMPLEMENTO
0	ANTONIO DA SILVA BENEVIDES EMEB	PIRACICABA	MUNICIPAL		AVENIDA DOS BANDEIRANTES	422	RECANTO DAS AGUAS	13520000	34832874	NULL		SAO PEDRO			SAO PEDRO	SP	19	NULL	RUA
0	MARIO QUINTANA CEMEI	OSASCO	MUNICIPAL		JOSE RODRIGUES DA COSTA 	504	SAO PEDRO	6172292	36085478	36952498		OSASCO			OSASCO	SP	11	CEMEIMARIOQUINTANA2@GMAIL.COM	RUA
0	LUCILEI ALVES SANT ANA CARDOSO PROFA EMEI	JALES	MUNICIPAL		RUA ANTONIO BENEDITO DE SOUZA	1091	CENTRO	15718000	36991180	NULL		PONTALINDA			PONTALINDA	SP	17	EMEIPONTALINDA@GMAIL.COM	RUA
0	FREI GALVAO CRECHE MUNICIPAL	GUARATINGUETA	MUNICIPAL		RUA JOSE CAMILO DE ABREU 	44	FREI GALVAO	12525000	31122214	NULL		POTIM			POTIM	SP	12	NULL	PRACA
0	JARDIM CIDADE NOVA CRECHE MUNICIPAL	GUARATINGUETA	MUNICIPAL		RUA ANTONIO FELIPO DOS SANTOS FILHO	29	JARDIM CIDADE NOVA	12525000	31121228	NULL		POTIM			POTIM	SP	12	MARLIGALVAOCASTRO@HOTMAIL.COM	PRACA
0	FREI ARCILIO ROMANO SALVATTI FREI ARTHUR CRECHE MUNICIPAL	GUARATINGUETA	MUNICIPAL		RUA MANOEL FRANCISCO DE CASTRO 	685	CHACARA TROPICAL	12525000	31121228	NULL		POTIM			POTIM	SP	12	NULL	PRACA
0	GONZAGUINHA ESCOLA DA PREFEITURA DE GUARULHOS	GUARULHOS SUL	MUNICIPAL		GERALDO DA PIEDADE SAO	SN	JARDIM JACY	7262140	24428819	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	RUA
0	MARIA DA GLORIA BARBOSA XAVIER ESCOLA MUNICIPAL	MAUA	MUNICIPAL		FIRMINO GONCALVES PEREIRA 	288	ALIANCA	9403325	48282410	NULL		RIBEIRAO PIRES			RIBEIRAO PIRES	SP	11	EMMARIAGLORIA@YAHOO.COM.BR	RUA
0	PEDRO LEME DE ALMEIDA CENTRO DE EDUC INFANTIL	ITAPETININGA	MUNICIPAL		AVENIDA LEONARDUS VAN MELIS	SN	SAPE	18725000	37131585	NULL		PARANAPANEMA			PARANAPANEMA	SP	14	DAISY.EDUCACAO@PARANAPANEMA.SP.GOV.BR	NULL
0	MIGUEL AMARO BATISTA CENTRO DE EDUC INFANTIL	ITAPETININGA	MUNICIPAL		RODOVIA RAPOSO TAVARES  KM 244	SN	VILA APARECIDA	18720000	37131585	NULL		PARANAPANEMA			PARANAPANEMA	SP	14	CEIS@PARANAPANEMA.SP.GOV.BR	RUA
0	LUCILENE VIEIRA CENTRO DE EDUC INFANTIL	ITAPETININGA	MUNICIPAL		AVENIDA GIJSBERTUS WILHELMUS JOHANNES VAN MELIS	SN	SERRINHA	18720000	37131585	NULL		PARANAPANEMA			PARANAPANEMA	SP	14	DAISI.EDUCACAO@PARANAPANEMA.SP.GOV.BR	RUA
0	LAZARO THEODORO MENCK CRECHE	ITAPETININGA	MUNICIPAL		SERRA VELHA	SN	SERRA VELHA	18725000	37131585	NULL		PARANAPANEMA			PARANAPANEMA	SP	14	NULL	NULL
0	MARIA DE MORAIS BARROS EMEIF	ITAPETININGA	MUNICIPAL		ESTRADA MUNICIPAL ROQUE JACOB DE BARROS	SN	VITORIA DE CIMA	18250000	996737508	NULL		GUAREI			GUAREI	SP	15	EMEIFVANIA@IG.COM.BR	KM 6,5
0	MARIA HELENA SALIN SORDI PRE ESCOLA MUNICIPAL	RIBEIRAO PRETO	MUNICIPAL		RUA JOSE GENTIL	375	JARDIM PETROPOLIS	14270000	39548869	39548889		SANTA ROSA DE VITERBO			SANTA ROSA DE VITERBO	SP	16	ESCOLAMARIAHELENA@SANTAROSA.SP.GOV.BR	RUA
0	LUZIA HELENA MENTA MONICI PROFESSORA EMEI	RIBEIRAO PRETO	MUNICIPAL		AVENIDA JOSE DILERMANO RIBEIRO 	SN	CONJUNTO HABITACIONAL DELDUQUE RIBEIRO II	14270000	39547546	NULL		SANTA ROSA DE VITERBO			SANTA ROSA DE VITERBO	SP	16	BOSQUEMUNICIPAL@SANTAROSA.SP.GOV.BR	RUA
0	SAO JOSE DE ANCHIETA CRECHE MUNICIPAL	CAPIVARI	MUNICIPAL		ANTONIO MAZETTO FILHO 	245	TOMBADOURO	13340355	39356708	NULL		INDAIATUBA			INDAIATUBA	SP	19	CRECHE.BJA@VICENTINOS.ORG.BR	RUA
0	ANEXO NHONHO BRAGA EMEIEF	PIRAJU	MUNICIPAL		RUA JOSE LOURENCO ALVAREZ	66	VILA MARIA	18800000	33512608	NULL		PIRAJU			PIRAJU	SP	14	ESCOLA.ANEXO@YAHOO.COM.BR	RUA
0	HORTENCIO PEREIRA DA SILVA PROFESSOR CEI	RIBEIRAO PRETO	MUNICIPAL		PINHAL 	SN	JARDIM AEROPORTO	14078420	36283871	NULL		RIBEIRAO PRETO			RIBEIRAO PRETO	SP	16	NULL	RUA
0	LUCILIA RAMOS DA SILVA FORSTER CENTRO INFANTIL	LIMEIRA	MUNICIPAL		BENEDITO KUHL 	132	VILA CLAUDIA	13480410	34419487	NULL		LIMEIRA			LIMEIRA	SP	19	CI.LUCILIARAMOS@LIMEIRA.SP.GOV.BR	RUA
0	DARCY RIBEIRO PROFESSOR CENTRO MUN DE ED INF E ENS FUND	OSASCO	MUNICIPAL		JOSE AURELIANA DA CUNHA 	189	REMEDIOS	6296200	36020215	36569328		OSASCO			OSASCO	SP	11	CEMEIEFDARCYRIBEIRO2009@GMAIL.COM	RUA
0	FRANCISCO EXPEDITO DA SILVA PROFESSOR EMEB CRECHE	FRANCA	MUNICIPAL		RUA GETULIO FRANCA	11	IGACABA	14470000	31711710	31717221		IGACABA			PEDREGULHO	SP	16	EDUCACAO@PEDREGULHO.SP.GOV.BR	PRACA
0	ANA MARIA CANESIN LOVATO EMEI	SERTAOZINHO	MUNICIPAL		PEDRO MONTENEGRO 	315	JARDIM SANTA MARTA	14165434	34913164	NULL		SERTAOZINHO			SERTAOZINHO	SP	16	ANACANESIN@SERTAOZINHO.SP.GOV.BR	RUA
0	GILBERTO SANTOS PROFESSOR EMEIEF	VOTORANTIM	MUNICIPAL		JESUS RODRIGUES 	55	PARQUE JATAI	18117420	433700153	NULL		VOTORANTIM			VOTORANTIM	SP	15	EMEFGILBERTOSANTOS@GMAIL.COM	RUA
0	MARIA DOLORES IRMA UNIDADE MUNICIPAL DE EDUCACAO	SANTOS	MUNICIPAL		IGUATEMI MARTINS 	122	VILA NOVA	11013310	32193254	NULL		SANTOS			SANTOS	SP	13	NULL	PRACA
0	JOSE PEDRO MARIOTTI EMEB	PIRACICABA	MUNICIPAL		AVENIDA CARLOS GOMES	SN	PARQUE RESIDENCIAL ALVORADA	13515000	31869061	34867284		CHARQUEADA			CHARQUEADA	SP	19	ANAVOLPATO@CHARQUEADA.SP.GOV.BR	AVENIDA
0	RENATO CAMARGO MENDES CEI	RIBEIRAO PRETO	MUNICIPAL		MARIA CONCEICAO MORAES 	110	PARQUE RESIDENCIAL CANDIDO PORTINARI	14093598	36185083	NULL		RIBEIRAO PRETO			RIBEIRAO PRETO	SP	16	CEIRCMENDES@EDUCACAO.PMRP.COM.BR	RUA
0	WANDA PRINCIVALLI MARCAL EMEI	RIBEIRAO PRETO	MUNICIPAL		OSWALDO COCCE 	110	JARDIM JULIANA	14094100	36295179	NULL		RIBEIRAO PRETO			RIBEIRAO PRETO	SP	16	NULL	RUA
0	JOSE BONIFACIO COUTINHO NOGUEIRA NAVE MAE CEI	CAMPINAS OESTE	MUNICIPAL		FRANCISCO DELPHINO 	SN	RESIDENCIAL COSMOS	13059101	32291289	37621369		CAMPINAS OESTE			CAMPINAS	SP	19	CMNMJB@GMAIL.COM	RUA
0	COMECINHO DE VIDA EM	BIRIGUI	MUNICIPAL		RUAVEREADOR SILVIO ZUPIROLLI	163	JARDIM BRASILIA	16230000	36931220	36937432		PIACATU			PIACATU	SP	18	EMCOMECINHODEVIDA@PIACATU.SP.GO.BR	RUA
0	COLONIA JAPONESA EMEI	SAO JOSE DO RIO PRETO	MUNICIPAL		ISMAEL	251	CENTRO	15450000	32681332	NULL		ONDA VERDE			ONDA VERDE	SP	17	CELSOMARA.LIMA@BOL.COM.BR	
0	MARIA JOSE DAL BO GIOVANETE POLASTRE PROFA EMEB	ITU	MUNICIPAL		RUA ROBERTO BERTOLA	149	 LOTEAMENTO BERTOLA	18530000	32826184	NULL		TIETE			TIETE	SP	15	EMEBMJGIOVANETE@TIETE.SP.GOV.BR	RUA
0	GILDA ZANETTI MANSANO CRECHE EMEB	SAO JOAO DA BOA VISTA	MUNICIPAL		AVENIDA BENEDITO DOS REIS SIGLIANO	275	BUENOS AIRES	13720000	36829928	36829929		SAO JOSE DO RIO PARDO			SAO JOSE DO RIO PARDO	SP	19	GILDAZANETTI@SAOJOSEDORIOPARDO.SP.GOV.BR	AVENIDA
0	APARECIDO TOME DE REZENDE CRECHE MUNICIPAL	SAO JOSE DO RIO PRETO	MUNICIPAL		RUA EVANGELISTA VENTURA DE LIMA	120	VILA J MACHADO	15460000	32822012	NULL		ICEM			ICEM	SP	17	NULL	RUA
0	DIRCE ROSA DE OLIVEIRA CEI	LIMEIRA	MUNICIPAL		RUA BENEDITO DA CUNHA GUEDES	578	RESIDENCIAL NOBREVILLE	13165000	38579264	NULL		ENGENHEIRO COELHO			ENGENHEIRO COELHO	SP	19	DIRCEROSADEOLIVEIRA@HOTMAIL.COM	RUA
0	ANTONIO FILIER PREFEITO EMEIEF	LIMEIRA	MUNICIPAL		 RUA SEBASTIAO DENARDI	716	PARQUE DOS JEQUITIBAS	13510000	35454408	NULL		SANTA GERTRUDES			SANTA GERTRUDES	SP	19	JEQUITIBAS@HOTMAIL.COM	RUA
0	BENEDITO DE OLIVEIRA E SILVA ESCOLA MUN ENSINO INFANTIL	BOTUCATU	MUNICIPAL		RUA VICENTE FERREIRA	230	CENTRO	18590000	38831367	NULL		BOFETE			BOFETE	SP	14	EMEIBENEDITO@HOTMAIL.COM	PRACA
0	VILA DOM SILVIO CENTRO DE EDUCACAO INFANTIL DA	ITARARE	MUNICIPAL		RUA SANTA CATARINA	575	VILA DOM SILVIO	18440000	35622117	NULL		ITABERA			ITABERA	SP	15	CEIMDOMSILVIO@HOTMAIL.COM	RUA
0	CENTRO DE EDUCACAO INFANTIL MUNICIPAL	ITARARE	MUNICIPAL		RUA CORONEL VENANCIO	38	CENTRO	18440000	35621254	NULL		ITABERA			ITABERA	SP	15	CEIMITABERA@GMAIL.COM	RUA
0	LEONEL DE MOURA BRIZOLA CIEP	AMERICANA	MUNICIPAL		GUAIANAZES 	875	JARDIM SANTA RITA DE CASSIA	13457093	34542229	34543155		SANTA BARBARA D OESTE			SANTA BARBARA D'OESTE	SP	19	CIEP.LEONELBRIZOLA@SANTABARBARA.SP.GOV.BR	RUA
0	MARIA MORAES DE OLIVEIRA PROFA EMEF	CARAGUATATUBA	MUNICIPAL		PICA-PAU 	495	JARDIM DAS GAIVOTAS	11673480	38877462	NULL		CARAGUATATUBA			CARAGUATATUBA	SP	12	EMEFGAIVOTASCARAGUATATUBA@GMAIL.COM	RUA
0	BAIRRO SAO MIGUEL CENTRO EDUCACIONAL	CARAPICUIBA	MUNICIPAL		SERAFIM SAO	135	JARDIM SAO MIGUEL	6719300	41485342	NULL		COTIA			COTIA	SP	11	CEBAIRROSAOMIGUEL@COTIA.SP.GOV.BR	RUA
0	BAIRRO SAO MIGUEL EM	CARAPICUIBA	MUNICIPAL		JANUARIO SAO	90	JARDIM SAO MIGUEL	6719290	42432307	NULL		COTIA			COTIA	SP	11	EMBAIRRODOSAOMIGUEL@COTIA.SP.GOV.BR	RUA
0	ANA FRANCO DO AMARAL PROFESSORA CEI	RIBEIRAO PRETO	MUNICIPAL		PEDRO FORTUNATO BARBIERI	509	JARDIM HELENA	14094105	36294865	NULL		RIBEIRAO PRETO			RIBEIRAO PRETO	SP	16	NULL	RUA
0	WALDEMAR ROBERTO PROFESSOR DOUTOR EMEF	RIBEIRAO PRETO	MUNICIPAL		ANTONIO GOMES DE SOUZA 	355	JARDIM PROFESSOR ANTONIO PALOCCI	14079163	39962601	NULL		RIBEIRAO PRETO			RIBEIRAO PRETO	SP	16	NULL	RUA
0	ROSA CIRELLI DOS SANTOS EM	TABOAO DA SERRA	MUNICIPAL		MARGARIDAS 	100	JARDIM LAVORATO	6817020	47043797	NULL		EMBU DAS ARTES			EMBU DAS ARTES	SP	11	NULL	RUA
0	SEVERINO VITORIANO DOS SANTOS CEI	CARAGUATATUBA	MUNICIPAL		CARDEAL 	574	JARDIM DAS GAIVOTAS	11673460	38873047	NULL		CARAGUATATUBA			CARAGUATATUBA	SP	12	CEIGAIVOTAS@GMAIL.COM	AVENIDA
0	JOAO BAPTISTA DE MACEDO PROFESSOR EMEB	CAPIVARI	MUNICIPAL		DOMINGOS FERRAREZZI 	415	RESIDENCIAL MONTE VERDE	13348862	38252018	NULL		INDAIATUBA			INDAIATUBA	SP	19	EDUCACAO.EMEBJBM@INDAIATUBA.SP.GOV.BR	AVENIDA
0	EMEF PROFA MARIA INES BATISTA CAMILO GURGEL	SUZANO	MUNICIPAL		RUA PREFEITO TAKUME KOIKE	77	NUCLEO ITAIM	8530460	46741157	46785755		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	MARIAINESBCGURGEL@GMAIL.COM 	AVENIDA
0	MARLENE DE LOURDES CASINI BERTONCINI PROFESSORA EMEI	BOTUCATU	MUNICIPAL		RUA EUCLIDES FRANCO	180	VILA NOVA	18590000	38831255	38837131		BOFETE			BOFETE	SP	14	EMEIMARLENE@HOTMAIL.COM	PRACA
0	BAIRRO DO SAO BENTO CMEI	JACAREI	MUNICIPAL		TRES FRONTEIRAS	241	JARDIM JOSELY	7443000	46451518	NULL		ARUJA			ARUJA	SP	11	CMEI.SAOBENTO@ARUJA.SP.GOV.BR	
0	SILENE MARIA BARRETO EMEB	ARACATUBA	MUNICIPAL		AFRANIO FRANCISCO RIUL 	580	SAO RAFAEL	16058185	36218314	NULL		ARACATUBA			ARACATUBA	SP	18	SILENEMARIABARRETO@HOTMAIL.COM	RUA
0	CREUSA GOMES DE AZEVEDO PROFA EM	BRAGANCA PAULISTA	MUNICIPAL		BERNARDO STEFANI 	415	VILA MUNICIPAL	12912230	40327378	NULL		BRAGANCA PAULISTA			BRAGANCA PAULISTA	SP	11	EM.CREUSA@GMAIL.COM	RUA
0	ALICE RIBEIRO DA MAIA CRECHE E BERCARIO MUNICIPAL	BOTUCATU	MUNICIPAL		RUA SAO MANUEL	181	CDHU ANTONIO QUEIROZ	18660000	38441038	NULL		PRATANIA			PRATANIA	SP	14	ALICERIBEIRODAMAIA@GMAIL.COM	RUA
0	JURACY TOLEDO BARREIROS PROFESSORA EMEI	ASSIS	MUNICIPAL		RUA 3 DE MAIO	46	CENTRO	19740000	33671243	NULL		BORA			BORA	SP	18	INSTITUTO.EDUCACAO@BORA.SP.GOV.BR	RUA
0	HILDA HOLZHAUSEN MORO EM	ASSIS	MUNICIPAL		RUA DOS LAMBARIS	415	VILA DOURADOS	19820000	33292080	NULL		TARUMA			TARUMA	SP	18	EMHILDA@TARUMA.SP.GOV.BR	AVENIDA
0	CLAUDEVAL LUCIANO DA SILVA CENTRO DE EDUCACAO INFANTIL	BOTUCATU	MUNICIPAL		CARDOSO DE ALMEIDA DOUTOR	555	CENTRO	18600005	38113116	998398611		BOTUCATU			BOTUCATU	SP	14	MARIA.PARENTE@EDUCATU.COM.BR	RUA
0	ELIAS SLEIMAN EL KHOURE MIKHAEL CEI	SUZANO	MUNICIPAL		NICOLA CAGLIOTTI 	SN	VILA SANTA MARGARIDA	8543320	46782737	NULL		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	CEIELIASKHOURI@GMAIL.COM	RUA
0	MAURICE BOU ASSI CEI	SUZANO	MUNICIPAL		BANDEIRANTE 	746	VILA ANDREA	8537000	46759689	NULL		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	CEIMAURICE@HOTMAIL.COM	ESTRADA
44	MORAES PROFESSOR CENTRO EDUCACIONAL INFANTO JUVENIL	OURINHOS	MUNICIPAL		RUA JOSE VIDOR	1091	VILA OITENTA	18900000	33727211	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	NUCLEOMORAES@YAHOO.COM.BR	RUA
44	WILSON GONCALVES PROF CEIJ	OURINHOS	MUNICIPAL		RUA JOAO MIGLIANE	100	NAGIB QUEIROZ	18900000	33725532	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	NUCLEO2NAGIB@YAHOO.COM.BR	RUA
0	SYLAS BALTAZAR DE ARAUJO PROFESSOR EMEF	MIRACATU	MUNICIPAL		RUA PROFESSORA MARIA SAKIHARA 	SN	OLIVEIRA BARROS	11850000	38463180	38463200		MIRACATU			MIRACATU	SP	13	NULL	PRACA
0	SANTA RITA DE CASSIA EMEF	MIRACATU	MUNICIPAL		RUA SANTA CATARINA	SN	SANTA RITA DO RIBEIRA	11850000	38466156	38466180		SANTA RITA DO RIBEIRA			MIRACATU	SP	13	NULL	PRACA
0	JULIA BOTARO DOS SANTOS EMEIF	MIRACATU	MUNICIPAL		AV. DONA EVARISTA CASTRO FERREIRA	SN	CENTRO	11850000	38461200	38461218		PEDRO BARROS			MIRACATU	SP	13	NULL	NULL
0	LUCIA DE MORAIS CAMARGO ROCHA PROFA EMEF	AVARE	MUNICIPAL		RUA YASSUCHI SAKAMOTO 	408	VILA CAPITAO CEZARIO	18730000	37611215	37612333		ITAI			ITAI	SP	14	EMEFLUCIA@ITAI.SP.GOV.BR	RUA
0	EMEF PROFESSOR SUSSUMI IVAMA	PENAPOLIS	MUNICIPAL		ACYR ALVES LEITE DOUTOR	948	CENTRO	16310000	36571367	NULL		ALTO ALEGRE			ALTO ALEGRE	SP	18	ESCOLA@ALTOALEGRE.SP.GOV.BR	PREDIO ESCOLAR
0	SAO MARTINHO D OESTE EMEB	PENAPOLIS	MUNICIPAL		AVENIDA AUGUSTO CERVIGNE 	SN	SAO MARINHO D OESTE	16320000	36561153	NULL		SAO MARTINHO D OESTE			ALTO ALEGRE	SP	18	ESCOLA@ALTOALEGRE.SP.GOV.BR	RUA
0	MARIA RAMOS GONZALES PROFA EMEB	PENAPOLIS	MUNICIPAL		RUA SALVADOR SOLER GIMENES 	140	JATOBA	16330000	36561110	NULL		JATOBA			ALTO ALEGRE	SP	18	ESCOLA@ALTOALEGRE.SP.GOV.BR	AVENIDA
0	ADELMO ALMEIDA EMEB	ARACATUBA	MUNICIPAL		RUA JOAO BATISTA PERES MARQUES	904	CENTRO	16700000	36063812	NULL		GUARARAPES			GUARARAPES	SP	18	ADELMO_ADELMO@HOTMAIL.COM	RUA
0	ANTONIO PINTO DE OLIVEIRA DOUTOR EMEB	ARACATUBA	MUNICIPAL		 RUA MARECHAL FLORIANO	1451	CENTRO	16700000	36061863	NULL		GUARARAPES			GUARARAPES	SP	18	EMEFDRANTONIO@GMAIL.COM	RUA
0	IVETE ABDO THEODORO DE OLIVEIRA PROFESSORA EMEB	ARACATUBA	MUNICIPAL		AVENIDA RUI BARBOSA	432	JARDIM INDUSTRIAL	16700000	36063809	NULL		GUARARAPES			GUARARAPES	SP	18	EMEB.IVETEABDO@GMAIL.COM	RUA
0	FRANCISCO RIBEIRO CARRIL PROF EMEB	SAO JOAO DA BOA VISTA	MUNICIPAL		PRACA NOSSA SENHORA APARECIDA	SN	CENTRO	13880000	36411969	NULL		VARGEM GRANDE DO SUL			VARGEM GRANDE DO SUL	SP	19	PFRCARRIL@YAHOO.COM.BR	RUA
0	LAMOUNIER DE ANDRADE EMEF	BARRETOS	MUNICIPAL		LAMOUNIER DE ANDRADE	101	CENTRO	14770000	33411303	33412300		COLINA			COLINA	SP	17	E_LAMOUNIER@HOTMAIL.COM	
0	EDA MANTOANELLI PROFA EMEF	SAO BERNARDO DO CAMPO	MUNICIPAL		IVAI 	63	SANTA MARIA	9560570	42203155	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EDA.SECRETARIA@GMAIL.COM	RUA
0	EMEF ANACLETO CAMPANELLA	SAO BERNARDO DO CAMPO	MUNICIPAL		ERNESTO GIULIANO CAVALHEIRO	849	SAO JOSE	9570400	42383322	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EMEF.ANACLETOCAMPANELLA@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	PATRIMONIO CORACAO DE JESUS EM	ITARARE	MUNICIPAL		ESTRADA IRG	425	CRUZEIRINHO	18480000	35654118	NULL		ITAPORANGA			ITAPORANGA	SP	15	NULL	RUA
0	PATRIMONIO SAO SEBASTIAO EM	ITARARE	MUNICIPAL		RUA NESTOR ALMEIDA CAMARGO 	SN	SAO SEBASTIAO	18480000	NULL	NULL		ITAPORANGA			ITAPORANGA	SP	NULL	NULL	RUA
0	JULIO GONCALVES DE OLIVEIRA PROF EM	ITARARE	MUNICIPAL		RUA AMAZONAS 	SN	CRUZEIRAO	18480000	35651418	NULL		ITAPORANGA			ITAPORANGA	SP	15	NULL	RUA
0	OROZIMBO FURTADO FILHO PROFESSOR CEM	VOTUPORANGA	MUNICIPAL		RUA BOA VISTA	1281	DISTRITO SIMONSEN	15515003	34214108	NULL		VOTUPORANGA			VOTUPORANGA	SP	17	CEMOROZIMBOFFILHO@HOTMAIL.COM	RUA
0	JACYRA MOTTA MENDES PROFA EMEF	BAURU	MUNICIPAL		FAUSTO RIBEIRO SILVA 	6	CENTRO	17490000	32650234	32651157		PIRATININGA			PIRATININGA	SP	14	EMEFJACYRA@GMAIL.COM	RUA
0	MARIA JOSE DE CAMPOS VASQUES EMEF	BAURU	MUNICIPAL		ESTACAO DE BRASILIA PAULISTA	SN	BRASILIA PAULISTA	17490000	32651157	NULL		PIRATININGA			PIRATININGA	SP	14	EMEFJACYRA@GMAIL.COM	RUA
0	NAYR BORGES PENTEADO PROFA EM	BIRIGUI	MUNICIPAL		RUA BRAZ SANCHES ARRIAGA	1638	JARDIM SAO BRAZ	16202073	36421954	36427101		BIRIGUI			BIRIGUI	SP	18	EMNAYR@BIRIGUI.SP.GOV.BR	RUA
0	NICOLAU MORAES BARROS PROF EMEIEF	SANTO ANDRE	MUNICIPAL		HATSUEY MOTOMURA 	SN	SILVEIRA	9110080	33568113	44528525		SANTO ANDRE			SANTO ANDRE	SP	11	NICOLAU@SANTOANDRE.SP.GOV.BR	RUA
0	JOAO DE BARROS PINTO PROF EMEIEF	SANTO ANDRE	MUNICIPAL		LONDRES 	444	UTINGA	9220320	33568101	44612949		SANTO ANDRE			SANTO ANDRE	SP	11	JOAODEBARROS@SANTOANDRE.SP.GOV.BR	RUA
0	MARIA DA PENHA DE ALMEIDA MANFREDI PROFA EMEIEF	SANTO ANDRE	MUNICIPAL		LIBERDADE 	511	VILA CURUCA	9291100	33568105	49759028		SANTO ANDRE			SANTO ANDRE	SP	11	MARIAMANFREDI@SANTOANDRE.SP.GOV.BR	PRACA
0	ODYLO COSTA FILHO EMEIEF	SANTO ANDRE	MUNICIPAL		CALOGERAS MINISTRO	459	VILA ALPINA	9090580	33568109	NULL		SANTO ANDRE			SANTO ANDRE	SP	11	ODYLO@SANTOANDRE.SP.GOV.BR	RUA
0	JULIO NUNES NOGUEIRA PROF EMEIEF	SANTO ANDRE	MUNICIPAL		ATLAS 	47	JARDIM DO ESTADIO	9172020	33568121	44533952		SANTO ANDRE			SANTO ANDRE	SP	11	JULIONUNES@SANTOANDRE.SP.GOV.BR	RUA
0	MIGUEL S RUIZ EMEIEF	SANTO ANDRE	MUNICIPAL		JALES 	SN	CIDADE SAO JORGE	9111620	33568117	44581205		SANTO ANDRE			SANTO ANDRE	SP	11	MIGUELRUIZ@SANTOANDRE.SP.GOV.BR	RUA
0	ALVARO COELHO DR EMEF	SANTO ANASTACIO	MUNICIPAL		RUA PEDRO II	787	CENTRO	19400000	32711202	NULL		PRESIDENTE VENCESLAU			PRESIDENTE VENCESLAU	SP	18	EMEF.ALVAROCOELHO@HOTMAIL.COM	AVENIDA
0	SANTA DUARTE D INCAO PROFA EMEF	SANTO ANASTACIO	MUNICIPAL		RUA FERNAO DIAS	25	VILA POPULAR	19400000	32713044	32723350		PRESIDENTE VENCESLAU			PRESIDENTE VENCESLAU	SP	18	SANTADUARTEDINCAOPV@HOTMAIL.COM	AVENIDA
0	MARIA CAROLINA DE LIMA DONA EMEB	SAO JOAQUIM DA BARRA	MUNICIPAL		RUA BERNARDINO PEREIRA DA SILVA	509	CENTRO	14670000	38479280	NULL		NUPORANGA			NUPORANGA	SP	16	EMEBCAROLINA@NUPORANGA.SP.GOV.BR	RUA
0	ANA FAUSTA DE MORAES PROFA EMEF	GUARATINGUETA	MUNICIPAL		RUA MANOEL ALVIN T BITTENCOURT	90	VILA ELIANA MARIA	12512130	31222122	NULL		GUARATINGUETA			GUARATINGUETA	SP	12	EMEF.ANAFAUSTA@GMAIL.COM	
0	ANTONIO DA CRUZ PAYAO PROF EMEIEFF	GUARATINGUETA	MUNICIPAL		ESTADUAL PAULO VIRGILIO 	KM 7	ROCINHA	12503790	31271001	NULL		GUARATINGUETA			GUARATINGUETA	SP	12	PAYAO@GUARATINGUETA.SP.GOV.BR	RODOVIA
0	RAMAO GOMES PORTAO EMEF	GUARATINGUETA	MUNICIPAL		DIMAS SAO	505	SAO DIMAS	12513010	31253614	NULL		GUARATINGUETA			GUARATINGUETA	SP	12	RAMAOGOMESPORTAO@GMAIL.COM	
0	ELVIRA MARIA GIANNICO PROFA EMEFI	GUARATINGUETA	MUNICIPAL		GUIMARAES ROSA 	25	VILA BELA	12522510	31324828	NULL		GUARATINGUETA			GUARATINGUETA	SP	12	ESCOLAELVIRAGIANNICO@GMAIL.COM	RUA
0	BENEDITO LUCIO THOMAZ EMEF	GUARATINGUETA	MUNICIPAL		RUA ZULMIRA PROENCA	1	JARDIM CIDADE NOVA	12525000	31122976	NULL		POTIM			POTIM	SP	12	NULL	PRACA
0	JOAO ARNALDO ANDREU AVELHANEDA PROF EM	JALES	MUNICIPAL		RUA PROFESSOR RUBIAO MEIRA 	4258	JARDIM PAULISTA	15700726	36210350	36323047		JALES			JALES	SP	17	NULL	RUA
0	IRACEMA PINHEIRO CANDEO - LOLA PROFA EM	JALES	MUNICIPAL		MIRASSOL 	786	CONJUNTO HABITACIONAL JOSE ANTONIO CAPARROZ BOGAZ	15707664	36324156	NULL		JALES			JALES	SP	17	NULL	RUA
0	ELZA PIRRO VIANA PROFA EM	JALES	MUNICIPAL		1	2237	JARDIM MARIA PAULA	15704108	36320206	36321605		JALES			JALES	SP	17	NULL	RUA
0	JUVENAL GIRALDELLI EM	JALES	MUNICIPAL		R. OITO	2315	CENTRO	15700066	36212786	36327279		JALES			JALES	SP	17	NULL	NULL
0	ANESIO PEREIRA DE SOUZA EM	JALES	MUNICIPAL		RUA SETE DE SETEMBRO	560	CENTRO	15380000	37061359	37061373		SUZANAPOLIS			SUZANAPOLIS	SP	18	NULL	RUA
